run_id,symbol,trigger_name,trigger_params,filter_name,filter_params,timeframe,start_date,end_date,total_trades,win_rate,annual_return,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,gain_to_pain_ratio,irr_annualized,irr_daily,avg_daily_return,max_consecutive_wins,max_consecutive_losses,max_drawdown_duration,num_days,net_pnl,starting_balance,ending_balance,status,error_msg,elapsed_seconds,timestamp
10240,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",adx_bullish_di,"{""window"": 14}",1d,2022-08-01,2026-02-15,3,0.3333,-0.9659,-0.107,-0.6679,1.1571,-0.8348,0.9352,-0.9797,-0.002697,-0.002016,1,1,33,55,-14.56,10000.0,9985.4448587265,ok,,0.39,2026-02-23T00:46:48.247720
10241,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",adx_bullish_di,"{""window"": 12}",1d,2022-08-01,2026-02-15,3,0.3333,-0.9659,-0.107,-0.6679,1.1571,-0.8348,0.9352,-0.9797,-0.002697,-0.002016,1,1,33,55,-14.56,10000.0,9985.4448587265,ok,,0.4,2026-02-23T00:46:48.640024
10242,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",adx_bullish_di,"{""window"": 22}",1d,2022-08-01,2026-02-15,3,0.3333,-0.9659,-0.107,-0.6679,1.1571,-0.8348,0.9352,-0.9797,-0.002697,-0.002016,1,1,33,55,-14.56,10000.0,9985.4448587265,ok,,0.41,2026-02-23T00:46:49.044462
10243,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",adx_bullish_di,"{""window"": 38}",1d,2022-08-01,2026-02-15,3,0.3333,-0.9659,-0.107,-0.6679,1.1571,-0.8348,0.9352,-0.9797,-0.002697,-0.002016,1,1,33,55,-14.56,10000.0,9985.4448587265,ok,,0.39,2026-02-23T00:46:49.452840
10244,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",adx_bullish_di,"{""window"": 50}",1d,2022-08-01,2026-02-15,3,0.3333,-0.9659,-0.107,-0.6679,1.1571,-0.8348,0.9352,-0.9797,-0.002697,-0.002016,1,1,33,55,-14.56,10000.0,9985.4448587265,ok,,0.39,2026-02-23T00:46:49.842403
10245,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",adx_strong_trend,"{""window"": 14, ""threshold"": 25}",1d,2022-08-01,2026-02-15,2,0.5,6.7915,1.1246,0.0,1.0755,6.3145,1.9515,7.1244,0.018857,0.019022,1,1,33,55,102.34,10000.0,10102.3370544715,ok,,0.39,2026-02-23T00:46:50.232403
10246,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",adx_strong_trend,"{""window"": 5, ""threshold"": 32}",1d,2022-08-01,2026-02-15,3,0.3333,-0.9659,-0.107,-0.6679,1.1571,-0.8348,0.9352,-0.9797,-0.002697,-0.002016,1,1,33,55,-14.56,10000.0,9985.4448587265,ok,,0.39,2026-02-23T00:46:50.620270
10247,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",adx_strong_trend,"{""window"": 7, ""threshold"": 26}",1d,2022-08-01,2026-02-15,3,0.3333,-0.9659,-0.107,-0.6679,1.1571,-0.8348,0.9352,-0.9797,-0.002697,-0.002016,1,1,33,55,-14.56,10000.0,9985.4448587265,ok,,0.39,2026-02-23T00:46:51.011176
10248,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",adx_strong_trend,"{""window"": 26, ""threshold"": 32}",1d,2022-08-01,2026-02-15,1,0.0,-7.1376,-2.5761,0.0,1.0755,-6.6364,0.0,-7.0484,-0.020023,-0.019555,0,1,55,55,-107.55,10000.0,9892.4474407975,ok,,0.38,2026-02-23T00:46:51.398350
10249,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",adx_strong_trend,"{""window"": 29, ""threshold"": 19}",1d,2022-08-01,2026-02-15,2,0.5,6.7915,1.1246,0.0,1.0755,6.3145,1.9515,7.1244,0.018857,0.019022,1,1,33,55,102.34,10000.0,10102.3370544715,ok,,0.39,2026-02-23T00:46:51.780109
10250,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",ao_bearish,"{""window_fast"": 5, ""window_slow"": 34, ""threshold"": 0.0}",1d,2022-08-01,2026-02-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,55,55,0.0,10000.0,10000.0,no_trades,,0.37,2026-02-23T00:46:52.165614
10251,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",ao_bearish,"{""window_fast"": 7, ""window_slow"": 45, ""threshold"": 63.1579}",1d,2022-08-01,2026-02-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,55,55,0.0,10000.0,10000.0,no_trades,,0.37,2026-02-23T00:46:52.539511
10252,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",ao_bearish,"{""window_fast"": 7, ""window_slow"": 47, ""threshold"": 36.8421}",1d,2022-08-01,2026-02-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,55,55,0.0,10000.0,10000.0,no_trades,,0.37,2026-02-23T00:46:52.912400
10253,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",ao_bearish,"{""window_fast"": 8, ""window_slow"": 43, ""threshold"": 15.7895}",1d,2022-08-01,2026-02-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,55,55,0.0,10000.0,10000.0,no_trades,,0.37,2026-02-23T00:46:53.285422
10254,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",ao_bearish,"{""window_fast"": 8, ""window_slow"": 60, ""threshold"": 21.0526}",1d,2022-08-01,2026-02-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,55,55,0.0,10000.0,10000.0,no_trades,,0.37,2026-02-23T00:46:53.657211
10255,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",ao_bullish,"{""window_fast"": 5, ""window_slow"": 34, ""threshold"": 0.0}",1d,2022-08-01,2026-02-15,3,0.3333,-0.9659,-0.107,-0.6679,1.1571,-0.8348,0.9352,-0.9797,-0.002697,-0.002016,1,1,33,55,-14.56,10000.0,9985.4448587265,ok,,0.38,2026-02-23T00:46:54.030078
10256,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",ao_bullish,"{""window_fast"": 2, ""window_slow"": 28, ""threshold"": 78.9474}",1d,2022-08-01,2026-02-15,3,0.3333,-0.9659,-0.107,-0.6679,1.1571,-0.8348,0.9352,-0.9797,-0.002697,-0.002016,1,1,33,55,-14.56,10000.0,9985.4448587265,ok,,0.38,2026-02-23T00:46:54.410652
10257,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",ao_bullish,"{""window_fast"": 4, ""window_slow"": 33, ""threshold"": 78.9474}",1d,2022-08-01,2026-02-15,3,0.3333,-0.9659,-0.107,-0.6679,1.1571,-0.8348,0.9352,-0.9797,-0.002697,-0.002016,1,1,33,55,-14.56,10000.0,9985.4448587265,ok,,0.38,2026-02-23T00:46:54.790434
10258,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",ao_bullish,"{""window_fast"": 5, ""window_slow"": 60, ""threshold"": 73.6842}",1d,2022-08-01,2026-02-15,3,0.3333,-0.9659,-0.107,-0.6679,1.1571,-0.8348,0.9352,-0.9797,-0.002697,-0.002016,1,1,33,55,-14.56,10000.0,9985.4448587265,ok,,0.38,2026-02-23T00:46:55.170406
10259,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",ao_bullish,"{""window_fast"": 14, ""window_slow"": 31, ""threshold"": 5.2632}",1d,2022-08-01,2026-02-15,3,0.3333,-0.9659,-0.107,-0.6679,1.1571,-0.8348,0.9352,-0.9797,-0.002697,-0.002016,1,1,33,55,-14.56,10000.0,9985.4448587265,ok,,0.38,2026-02-23T00:46:55.548244
10260,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",aroon_down_trend,"{""window"": 25, ""threshold"": 70}",1d,2022-08-01,2026-02-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,55,55,0.0,10000.0,10000.0,no_trades,,0.38,2026-02-23T00:46:55.927666
10261,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",aroon_down_trend,"{""window"": 10, ""threshold"": 71}",1d,2022-08-01,2026-02-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,55,55,0.0,10000.0,10000.0,no_trades,,0.39,2026-02-23T00:46:56.302809
10262,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",aroon_down_trend,"{""window"": 23, ""threshold"": 53}",1d,2022-08-01,2026-02-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,55,55,0.0,10000.0,10000.0,no_trades,,0.37,2026-02-23T00:46:56.696621
10263,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",aroon_down_trend,"{""window"": 44, ""threshold"": 58}",1d,2022-08-01,2026-02-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,55,55,0.0,10000.0,10000.0,no_trades,,0.37,2026-02-23T00:46:57.070182
10264,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",aroon_down_trend,"{""window"": 50, ""threshold"": 76}",1d,2022-08-01,2026-02-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,55,55,0.0,10000.0,10000.0,no_trades,,0.38,2026-02-23T00:46:57.443991
10265,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",aroon_up_trend,"{""window"": 25, ""threshold"": 70}",1d,2022-08-01,2026-02-15,3,0.3333,-0.9659,-0.107,-0.6679,1.1571,-0.8348,0.9352,-0.9797,-0.002697,-0.002016,1,1,33,55,-14.56,10000.0,9985.4448587265,ok,,0.38,2026-02-23T00:46:57.820990
10266,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",aroon_up_trend,"{""window"": 16, ""threshold"": 70}",1d,2022-08-01,2026-02-15,3,0.3333,-0.9659,-0.107,-0.6679,1.1571,-0.8348,0.9352,-0.9797,-0.002697,-0.002016,1,1,33,55,-14.56,10000.0,9985.4448587265,ok,,0.39,2026-02-23T00:46:58.203151
10267,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",aroon_up_trend,"{""window"": 23, ""threshold"": 92}",1d,2022-08-01,2026-02-15,2,0.5,6.2387,1.0203,0.0,1.1571,5.3918,1.7956,6.5289,0.017329,0.017539,1,1,33,55,94.01,10000.0,10094.008499251499,ok,,0.39,2026-02-23T00:46:58.596708
10268,BTC,ema_cross_up,"{""window_fast"": 64, ""window_slow"": 200}",aroon_up_trend,"{""window"": 29, ""threshold"": 92}",1d,2022-08-01,2026-02-15,2,0.5,6.2387,1.0203,0.0,1.1571,5.3918,1.7956,6.5289,0.017329,0.017539,1,1,33,55,94.01,10000.0,10094.008499251499,ok,,0.38,2026-02-23T00:46:58.986519
