run_id,symbol,trigger_name,trigger_params,filter_name,filter_params,timeframe,start_date,end_date,total_trades,win_rate,annual_return,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,gain_to_pain_ratio,irr_annualized,irr_daily,avg_daily_return,max_consecutive_wins,max_consecutive_losses,max_drawdown_duration,num_days,net_pnl,starting_balance,ending_balance,status,error_msg,elapsed_seconds,timestamp
132248,PAXG,mass_reversal_signal,"{""window_fast"": 7, ""window_slow"": 32, ""threshold_high"": 30, ""threshold_low"": 24}",roc_positive,"{""window"": 9, ""threshold"": 0}",1h,2025-01-01,2026-02-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,422,422,0.0,10000.0,10000.0,no_trades,,1.65,2026-02-23T00:11:56.005563
132249,PAXG,mass_reversal_signal,"{""window_fast"": 7, ""window_slow"": 32, ""threshold_high"": 30, ""threshold_low"": 24}",roc_positive,"{""window"": 11, ""threshold"": -5}",1h,2025-01-01,2026-02-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,422,422,0.0,10000.0,10000.0,no_trades,,1.65,2026-02-23T00:11:57.659883
132250,PAXG,mass_reversal_signal,"{""window_fast"": 7, ""window_slow"": 32, ""threshold_high"": 30, ""threshold_low"": 24}",rsi_overbought,"{""window"": 14, ""threshold"": 70}",1h,2025-01-01,2026-02-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,422,422,0.0,10000.0,10000.0,no_trades,,1.75,2026-02-23T00:11:59.308700
132251,PAXG,mass_reversal_signal,"{""window_fast"": 7, ""window_slow"": 32, ""threshold_high"": 30, ""threshold_low"": 24}",rsi_overbought,"{""window"": 2, ""threshold"": 63}",1h,2025-01-01,2026-02-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,422,422,0.0,10000.0,10000.0,no_trades,,1.65,2026-02-23T00:12:01.056721
132252,PAXG,mass_reversal_signal,"{""window_fast"": 7, ""window_slow"": 32, ""threshold_high"": 30, ""threshold_low"": 24}",rsi_overbought,"{""window"": 43, ""threshold"": 58}",1h,2025-01-01,2026-02-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,422,422,0.0,10000.0,10000.0,no_trades,,5.34,2026-02-23T00:12:02.703611
132253,PAXG,mass_reversal_signal,"{""window_fast"": 7, ""window_slow"": 32, ""threshold_high"": 30, ""threshold_low"": 24}",rsi_overbought,"{""window"": 54, ""threshold"": 71}",1h,2025-01-01,2026-02-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,422,422,0.0,10000.0,10000.0,no_trades,,5.33,2026-02-23T00:12:08.041855
132254,PAXG,mass_reversal_signal,"{""window_fast"": 7, ""window_slow"": 32, ""threshold_high"": 30, ""threshold_low"": 24}",rsi_overbought,"{""window"": 64, ""threshold"": 68}",1h,2025-01-01,2026-02-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,422,422,0.0,10000.0,10000.0,no_trades,,5.32,2026-02-23T00:12:13.375070
132255,PAXG,mass_reversal_signal,"{""window_fast"": 7, ""window_slow"": 32, ""threshold_high"": 30, ""threshold_low"": 24}",rsi_oversold,"{""window"": 14, ""threshold"": 30}",1h,2025-01-01,2026-02-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,422,422,0.0,10000.0,10000.0,no_trades,,1.65,2026-02-23T00:12:18.695521
132256,PAXG,mass_reversal_signal,"{""window_fast"": 7, ""window_slow"": 32, ""threshold_high"": 30, ""threshold_low"": 24}",rsi_oversold,"{""window"": 2, ""threshold"": 24}",1h,2025-01-01,2026-02-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,422,422,0.0,10000.0,10000.0,no_trades,,1.65,2026-02-23T00:12:20.342593
132257,PAXG,mass_reversal_signal,"{""window_fast"": 7, ""window_slow"": 32, ""threshold_high"": 30, ""threshold_low"": 24}",rsi_oversold,"{""window"": 23, ""threshold"": 3}",1h,2025-01-01,2026-02-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,422,422,0.0,10000.0,10000.0,no_trades,,1.65,2026-02-23T00:12:21.997049
