run_id,symbol,trigger_name,trigger_params,filter_name,filter_params,timeframe,start_date,end_date,total_trades,win_rate,annual_return,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,gain_to_pain_ratio,irr_annualized,irr_daily,avg_daily_return,max_consecutive_wins,max_consecutive_losses,max_drawdown_duration,num_days,net_pnl,starting_balance,ending_balance,status,error_msg,elapsed_seconds,timestamp
138392,PAXG,pvo_bullish_cross,"{""window_slow"": 22, ""window_fast"": 19, ""window_sign"": 4}",macd_positive,"{""window_fast"": 40, ""window_slow"": 43, ""window_sign"": 32}",1h,2025-01-01,2026-02-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,422,422,0.0,10000.0,10000.0,no_trades,,16.33,2026-02-24T18:57:25.706805
138393,PAXG,pvo_bullish_cross,"{""window_slow"": 22, ""window_fast"": 19, ""window_sign"": 4}",macd_positive,"{""window_fast"": 42, ""window_slow"": 86, ""window_sign"": 32}",1h,2025-01-01,2026-02-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,422,422,0.0,10000.0,10000.0,no_trades,,19.03,2026-02-24T18:57:42.040291
138394,PAXG,pvo_bullish_cross,"{""window_slow"": 22, ""window_fast"": 19, ""window_sign"": 4}",macd_positive,"{""window_fast"": 42, ""window_slow"": 86, ""window_sign"": 35}",1h,2025-01-01,2026-02-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,422,422,0.0,10000.0,10000.0,no_trades,,19.9,2026-02-24T18:58:01.069569
138395,PAXG,pvo_bullish_cross,"{""window_slow"": 22, ""window_fast"": 19, ""window_sign"": 4}",mfi_overbought,"{""window"": 14, ""threshold"": 80}",1h,2025-01-01,2026-02-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,422,422,0.0,10000.0,10000.0,no_trades,,5.09,2026-02-24T18:58:20.973157
138396,PAXG,pvo_bullish_cross,"{""window_slow"": 22, ""window_fast"": 19, ""window_sign"": 4}",mfi_overbought,"{""window"": 5, ""threshold"": 77}",1h,2025-01-01,2026-02-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,422,422,0.0,10000.0,10000.0,no_trades,,4.56,2026-02-24T18:58:26.060204
138397,PAXG,pvo_bullish_cross,"{""window_slow"": 22, ""window_fast"": 19, ""window_sign"": 4}",mfi_overbought,"{""window"": 10, ""threshold"": 70}",1h,2025-01-01,2026-02-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,422,422,0.0,10000.0,10000.0,no_trades,,3.64,2026-02-24T18:58:30.618655
138398,PAXG,pvo_bullish_cross,"{""window_slow"": 22, ""window_fast"": 19, ""window_sign"": 4}",mfi_overbought,"{""window"": 18, ""threshold"": 74}",1h,2025-01-01,2026-02-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,422,422,0.0,10000.0,10000.0,no_trades,,4.39,2026-02-24T18:58:34.260878
138399,PAXG,pvo_bullish_cross,"{""window_slow"": 22, ""window_fast"": 19, ""window_sign"": 4}",mfi_overbought,"{""window"": 21, ""threshold"": 94}",1h,2025-01-01,2026-02-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,422,422,0.0,10000.0,10000.0,no_trades,,4.75,2026-02-24T18:58:38.651895
138400,PAXG,pvo_bullish_cross,"{""window_slow"": 22, ""window_fast"": 19, ""window_sign"": 4}",mfi_oversold,"{""window"": 14, ""threshold"": 20}",1h,2025-01-01,2026-02-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,422,422,0.0,10000.0,10000.0,no_trades,,5.51,2026-02-24T18:58:43.405176
138401,PAXG,pvo_bullish_cross,"{""window_slow"": 22, ""window_fast"": 19, ""window_sign"": 4}",mfi_oversold,"{""window"": 5, ""threshold"": 6}",1h,2025-01-01,2026-02-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,422,422,0.0,10000.0,10000.0,no_trades,,4.46,2026-02-24T18:58:48.917281
