run_id,symbol,trigger_name,trigger_params,filter_name,filter_params,timeframe,start_date,end_date,total_trades,win_rate,annual_return,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,gain_to_pain_ratio,irr_annualized,irr_daily,avg_daily_return,max_consecutive_wins,max_consecutive_losses,max_drawdown_duration,num_days,net_pnl,starting_balance,ending_balance,status,error_msg,elapsed_seconds,timestamp
37200,ETH,bb_lower_breakout,"{""window"": 20, ""window_dev"": 2}",adi_bearish,"{""window"": 20}",4h,2024-01-01,2026-02-01,177,0.3051,-1.4972,-0.1324,-0.0909,16.0464,-0.0933,0.9249,-1.4991,-0.004138,-0.003122,6,15,746,775,-315.23,10000.0,9684.770939415886,ok,,37.52,2026-02-24T07:10:33.162053
37201,ETH,bb_lower_breakout,"{""window"": 20, ""window_dev"": 2}",adi_bearish,"{""window"": 31}",4h,2024-01-01,2026-02-01,158,0.3228,1.386,0.1964,0.1203,10.8239,0.1281,1.0775,1.3878,0.003776,0.004904,6,13,634,775,296.58,10000.0,10296.581608374207,ok,,35.96,2026-02-24T07:11:10.686862
37202,ETH,bb_lower_breakout,"{""window"": 20, ""window_dev"": 2}",adi_bearish,"{""window"": 33}",4h,2024-01-01,2026-02-01,142,0.331,4.1873,0.5299,0.3359,9.1822,0.456,1.291,4.1928,0.011254,0.012199,6,11,330,775,910.03,10000.0,10910.030810228012,ok,,32.8,2026-02-24T07:11:46.644022
37203,ETH,bb_lower_breakout,"{""window"": 20, ""window_dev"": 2}",adi_bearish,"{""window"": 38}",4h,2024-01-01,2026-02-01,134,0.3134,1.2399,0.1839,0.1101,9.1461,0.1356,1.0768,1.2416,0.003381,0.004427,5,13,412,775,265.11,10000.0,10265.109830353344,ok,,58.21,2026-02-24T07:12:19.447441
37204,ETH,bb_lower_breakout,"{""window"": 20, ""window_dev"": 2}",adi_bearish,"{""window"": 45}",4h,2024-01-01,2026-02-01,122,0.2869,0.1882,0.0634,0.0352,10.6996,0.0176,1.0138,0.1884,0.000516,0.001399,4,10,583,775,40.0,10000.0,10040.0026652431,ok,,69.29,2026-02-24T07:13:17.661148
37205,ETH,bb_lower_breakout,"{""window"": 20, ""window_dev"": 2}",adi_bullish,"{""window"": 20}",4h,2024-01-01,2026-02-01,66,0.2424,-6.2411,-0.7162,-0.2792,9.9317,-0.6284,0.5278,-6.2489,-0.017677,-0.012562,4,20,567,775,-1278.84,10000.0,8721.157502488295,ok,,47.68,2026-02-24T07:14:26.950301
37206,ETH,bb_lower_breakout,"{""window"": 20, ""window_dev"": 2}",adi_bullish,"{""window"": 10}",4h,2024-01-01,2026-02-01,22,0.3182,-0.1464,-0.0048,-0.0012,8.8888,-0.0165,0.9664,-0.1466,-0.000402,-6.6e-05,4,10,556,775,-31.06,10000.0,9968.940455488399,ok,,64.19,2026-02-24T07:15:14.630203
37207,ETH,bb_lower_breakout,"{""window"": 20, ""window_dev"": 2}",adi_bullish,"{""window"": 14}",4h,2024-01-01,2026-02-01,42,0.1905,-3.6302,-0.5041,-0.1721,8.0534,-0.4508,0.512,-3.6348,-0.010143,-0.0069,4,16,746,775,-755.1,10000.0,9244.904682076498,ok,,63.05,2026-02-24T07:16:18.818381
37208,ETH,bb_lower_breakout,"{""window"": 20, ""window_dev"": 2}",adi_bullish,"{""window"": 38}",4h,2024-01-01,2026-02-01,110,0.2545,-7.8311,-0.9109,-0.4529,16.385,-0.4779,0.5175,-7.8409,-0.022368,-0.017161,6,17,721,775,-1589.88,10000.0,8410.116978407594,ok,,62.74,2026-02-24T07:17:21.872320
37209,ETH,bb_lower_breakout,"{""window"": 20, ""window_dev"": 2}",adi_bullish,"{""window"": 45}",4h,2024-01-01,2026-02-01,122,0.2869,-7.1033,-0.683,-0.3821,17.1697,-0.4137,0.631,-7.1121,-0.020211,-0.0148,6,15,721,775,-1448.23,10000.0,8551.766143741756,ok,,63.47,2026-02-24T07:18:24.615166
