run_id,symbol,trigger_name,trigger_params,filter_name,filter_params,timeframe,start_date,end_date,total_trades,win_rate,annual_return,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,gain_to_pain_ratio,irr_annualized,irr_daily,avg_daily_return,max_consecutive_wins,max_consecutive_losses,max_drawdown_duration,num_days,net_pnl,starting_balance,ending_balance,status,error_msg,elapsed_seconds,timestamp
169448,DOGE,mass_reversal_signal,"{""window_fast"": 6, ""window_slow"": 26, ""threshold_high"": 25, ""threshold_low"": 26}",roc_positive,"{""window"": 27, ""threshold"": 2}",5m,2021-04-01,2021-06-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,997,997,0.0,10000.0,10000.0,no_trades,,10.71,2026-02-24T13:29:25.632583
169449,DOGE,mass_reversal_signal,"{""window_fast"": 6, ""window_slow"": 26, ""threshold_high"": 25, ""threshold_low"": 26}",roc_positive,"{""window"": 50, ""threshold"": -5}",5m,2021-04-01,2021-06-15,2799,0.2862,23.5464,1.0391,2.198,21.9815,1.0712,1.3359,23.5726,0.058005,0.064661,20,90,452,997,7816.99,10000.0,17816.98519003806,ok,,102.07,2026-02-24T13:29:36.341406
169450,DOGE,mass_reversal_signal,"{""window_fast"": 6, ""window_slow"": 26, ""threshold_high"": 25, ""threshold_low"": 26}",rsi_overbought,"{""window"": 14, ""threshold"": 70}",5m,2021-04-01,2021-06-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,997,997,0.0,10000.0,10000.0,no_trades,,11.44,2026-02-24T13:31:18.408274
169451,DOGE,mass_reversal_signal,"{""window_fast"": 6, ""window_slow"": 26, ""threshold_high"": 25, ""threshold_low"": 26}",rsi_overbought,"{""window"": 7, ""threshold"": 66}",5m,2021-04-01,2021-06-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,997,997,0.0,10000.0,10000.0,no_trades,,11.12,2026-02-24T13:31:29.846659
169452,DOGE,mass_reversal_signal,"{""window_fast"": 6, ""window_slow"": 26, ""threshold_high"": 25, ""threshold_low"": 26}",rsi_overbought,"{""window"": 33, ""threshold"": 87}",5m,2021-04-01,2021-06-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,997,997,0.0,10000.0,10000.0,no_trades,,29.98,2026-02-24T13:31:40.968806
169453,DOGE,mass_reversal_signal,"{""window_fast"": 6, ""window_slow"": 26, ""threshold_high"": 25, ""threshold_low"": 26}",rsi_overbought,"{""window"": 48, ""threshold"": 53}",5m,2021-04-01,2021-06-15,1531,0.2632,19.7856,1.0272,2.0664,18.6961,1.0583,1.4883,19.8073,0.049523,0.054219,20,82,488,997,6374.29,10000.0,16374.291855472879,ok,,78.5,2026-02-24T13:32:10.951416
169454,DOGE,mass_reversal_signal,"{""window_fast"": 6, ""window_slow"": 26, ""threshold_high"": 25, ""threshold_low"": 26}",rsi_overbought,"{""window"": 69, ""threshold"": 66}",5m,2021-04-01,2021-06-15,13,0.3077,0.6436,0.473,0.2444,0.7005,0.9187,2.5192,0.6442,0.001759,0.001783,2,4,503,997,176.77,10000.0,10176.76825714545,ok,,52.3,2026-02-24T13:33:29.450517
169455,DOGE,mass_reversal_signal,"{""window_fast"": 6, ""window_slow"": 26, ""threshold_high"": 25, ""threshold_low"": 26}",rsi_oversold,"{""window"": 14, ""threshold"": 30}",5m,2021-04-01,2021-06-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,997,997,0.0,10000.0,10000.0,no_trades,,11.5,2026-02-24T13:34:21.750417
169456,DOGE,mass_reversal_signal,"{""window_fast"": 6, ""window_slow"": 26, ""threshold_high"": 25, ""threshold_low"": 26}",rsi_oversold,"{""window"": 59, ""threshold"": 29}",5m,2021-04-01,2021-06-15,1,1.0,0.0449,0.6051,0.0,0.0,0.0,999999999999.99,0.0449,0.000123,0.000123,1,0,943,997,12.26,10000.0,10012.258,ok,,51.26,2026-02-24T13:34:33.248138
169457,DOGE,mass_reversal_signal,"{""window_fast"": 6, ""window_slow"": 26, ""threshold_high"": 25, ""threshold_low"": 26}",rsi_oversold,"{""window"": 69, ""threshold"": 16}",5m,2021-04-01,2021-06-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,997,997,0.0,10000.0,10000.0,no_trades,,55.1,2026-02-24T13:35:24.508054
169458,DOGE,mass_reversal_signal,"{""window_fast"": 6, ""window_slow"": 26, ""threshold_high"": 25, ""threshold_low"": 26}",rsi_oversold,"{""window"": 74, ""threshold"": 0}",5m,2021-04-01,2021-06-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,997,997,0.0,10000.0,10000.0,no_trades,,56.58,2026-02-24T13:36:19.606600
169459,DOGE,mass_reversal_signal,"{""window_fast"": 6, ""window_slow"": 26, ""threshold_high"": 25, ""threshold_low"": 26}",rsi_oversold,"{""window"": 90, ""threshold"": 37}",5m,2021-04-01,2021-06-15,27,0.6296,0.2367,0.3206,0.0939,0.4327,0.547,2.5338,0.2369,0.000648,0.000655,14,9,346,997,64.78,10000.0,10064.783325307117,ok,,59.34,2026-02-24T13:37:16.189866
169460,DOGE,mass_reversal_signal,"{""window_fast"": 6, ""window_slow"": 26, ""threshold_high"": 25, ""threshold_low"": 26}",stc_overbought,"{""window_slow"": 50, ""window_fast"": 23, ""cycle"": 10, ""smooth1"": 3, ""smooth2"": 3, ""threshold"": 75.0}",5m,2021-04-01,2021-06-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,997,997,0.0,10000.0,10000.0,no_trades,,30.07,2026-02-24T13:38:15.529702
169461,DOGE,mass_reversal_signal,"{""window_fast"": 6, ""window_slow"": 26, ""threshold_high"": 25, ""threshold_low"": 26}",stc_overbought,"{""window_slow"": 448, ""window_fast"": 421, ""cycle"": 1000, ""smooth1"": 106, ""smooth2"": 790, ""threshold"": 36.8421}",5m,2021-04-01,2021-06-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,997,997,0.0,10000.0,10000.0,no_trades,,36.18,2026-02-24T13:38:45.603928
169462,DOGE,mass_reversal_signal,"{""window_fast"": 6, ""window_slow"": 26, ""threshold_high"": 25, ""threshold_low"": 26}",stc_overbought,"{""window_slow"": 343, ""window_fast"": 28, ""cycle"": 842, ""smooth1"": 316, ""smooth2"": 474, ""threshold"": 26.3158}",5m,2021-04-01,2021-06-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,997,997,0.0,10000.0,10000.0,no_trades,,35.84,2026-02-24T13:39:21.779267
169463,DOGE,mass_reversal_signal,"{""window_fast"": 6, ""window_slow"": 26, ""threshold_high"": 25, ""threshold_low"": 26}",stc_overbought,"{""window_slow"": 474, ""window_fast"": 212, ""cycle"": 685, ""smooth1"": 106, ""smooth2"": 790, ""threshold"": 75.0}",5m,2021-04-01,2021-06-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,997,997,0.0,10000.0,10000.0,no_trades,,34.32,2026-02-24T13:39:57.614485
169464,DOGE,mass_reversal_signal,"{""window_fast"": 6, ""window_slow"": 26, ""threshold_high"": 25, ""threshold_low"": 26}",stc_overbought,"{""window_slow"": 474, ""window_fast"": 81, ""cycle"": 842, ""smooth1"": 3, ""smooth2"": 579, ""threshold"": 94.7368}",5m,2021-04-01,2021-06-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,997,997,0.0,10000.0,10000.0,no_trades,,34.13,2026-02-24T13:40:31.935372
169465,DOGE,mass_reversal_signal,"{""window_fast"": 6, ""window_slow"": 26, ""threshold_high"": 25, ""threshold_low"": 26}",stc_oversold,"{""window_slow"": 50, ""window_fast"": 23, ""cycle"": 10, ""smooth1"": 3, ""smooth2"": 3, ""threshold"": 25.0}",5m,2021-04-01,2021-06-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,997,997,0.0,10000.0,10000.0,no_trades,,32.13,2026-02-24T13:41:06.068460
