run_id,symbol,trigger_name,trigger_params,filter_name,filter_params,timeframe,start_date,end_date,total_trades,win_rate,annual_return,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,gain_to_pain_ratio,irr_annualized,irr_daily,avg_daily_return,max_consecutive_wins,max_consecutive_losses,max_drawdown_duration,num_days,net_pnl,starting_balance,ending_balance,status,error_msg,elapsed_seconds,timestamp
167400,DOGE,macd_bullish_cross,"{""window_fast"": 12, ""window_slow"": 26, ""window_sign"": 9}",adi_bearish,"{""window"": 20}",5m,2021-04-01,2021-06-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,997,997,0.0,10000.0,10000.0,no_trades,,13.28,2026-02-22T21:57:03.444950
167401,DOGE,macd_bullish_cross,"{""window_fast"": 12, ""window_slow"": 26, ""window_sign"": 9}",adi_bearish,"{""window"": 12}",5m,2021-04-01,2021-06-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,997,997,0.0,10000.0,10000.0,no_trades,,5.39,2026-02-22T21:57:16.729620
167402,DOGE,macd_bullish_cross,"{""window_fast"": 12, ""window_slow"": 26, ""window_sign"": 9}",adi_bearish,"{""window"": 24}",5m,2021-04-01,2021-06-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,997,997,0.0,10000.0,10000.0,no_trades,,5.52,2026-02-22T21:57:22.114765
167403,DOGE,macd_bullish_cross,"{""window_fast"": 12, ""window_slow"": 26, ""window_sign"": 9}",adi_bearish,"{""window"": 38}",5m,2021-04-01,2021-06-15,432,0.3125,4.3024,1.2375,1.8173,2.5446,1.6908,1.641,4.3068,0.011553,0.011704,4,17,451,997,1219.43,10000.0,11219.42983706676,ok,,15.81,2026-02-22T21:57:27.631352
167404,DOGE,macd_bullish_cross,"{""window_fast"": 12, ""window_slow"": 26, ""window_sign"": 9}",adi_bearish,"{""window"": 43}",5m,2021-04-01,2021-06-15,458,0.2969,4.2006,1.0698,1.5981,2.8374,1.4804,1.6148,4.2049,0.011285,0.011482,7,20,454,997,1189.55,10000.0,11189.554042284206,ok,,16.26,2026-02-22T21:57:43.440637
167405,DOGE,macd_bullish_cross,"{""window_fast"": 12, ""window_slow"": 26, ""window_sign"": 9}",adi_bullish,"{""window"": 20}",5m,2021-04-01,2021-06-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,997,997,0.0,10000.0,10000.0,no_trades,,5.64,2026-02-22T21:57:59.703439
167406,DOGE,macd_bullish_cross,"{""window_fast"": 12, ""window_slow"": 26, ""window_sign"": 9}",adi_bullish,"{""window"": 7}",5m,2021-04-01,2021-06-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,997,997,0.0,10000.0,10000.0,no_trades,,5.39,2026-02-22T21:58:05.338568
167407,DOGE,macd_bullish_cross,"{""window_fast"": 12, ""window_slow"": 26, ""window_sign"": 9}",adi_bullish,"{""window"": 36}",5m,2021-04-01,2021-06-15,445,0.2494,7.1082,0.9192,1.6048,7.9015,0.8996,1.7054,7.1156,0.018834,0.019618,6,24,701,997,2063.15,10000.0,12063.15200053067,ok,,15.64,2026-02-22T21:58:10.730476
167408,DOGE,macd_bullish_cross,"{""window_fast"": 12, ""window_slow"": 26, ""window_sign"": 9}",adi_bullish,"{""window"": 38}",5m,2021-04-01,2021-06-15,477,0.2327,4.271,0.6574,0.9285,8.0226,0.5324,1.3729,4.2754,0.011471,0.01206,5,23,701,997,1210.21,10000.0,11210.210264788368,ok,,15.89,2026-02-22T21:58:26.374666
167409,DOGE,macd_bullish_cross,"{""window_fast"": 12, ""window_slow"": 26, ""window_sign"": 9}",adi_bullish,"{""window"": 48}",5m,2021-04-01,2021-06-15,476,0.2605,5.7682,0.7323,1.0473,9.8149,0.5877,1.4607,5.7742,0.015381,0.016236,7,18,701,997,1655.39,10000.0,11655.385197546853,ok,,15.82,2026-02-22T21:58:42.262477
