run_id,symbol,trigger_name,trigger_params,filter_name,filter_params,timeframe,start_date,end_date,total_trades,win_rate,annual_return,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,gain_to_pain_ratio,irr_annualized,irr_daily,avg_daily_return,max_consecutive_wins,max_consecutive_losses,max_drawdown_duration,num_days,net_pnl,starting_balance,ending_balance,status,error_msg,elapsed_seconds,timestamp
97096,LINK,ppo_bearish_cross,"{""window_slow"": 30, ""window_fast"": 19, ""window_sign"": 8}",cumulative_return_positive,"{""threshold"": 31.5789}",30m,2025-07-04,2026-02-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,472,472,0.0,10000.0,10000.0,no_trades,,8.08,2026-02-24T13:00:53.462396
97097,LINK,ppo_bearish_cross,"{""window_slow"": 30, ""window_fast"": 19, ""window_sign"": 8}",cumulative_return_positive,"{""threshold"": 84.2105}",30m,2025-07-04,2026-02-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,472,472,0.0,10000.0,10000.0,no_trades,,5.44,2026-02-24T13:01:01.544578
97098,LINK,ppo_bearish_cross,"{""window_slow"": 30, ""window_fast"": 19, ""window_sign"": 8}",cumulative_return_positive,"{""threshold"": 89.4737}",30m,2025-07-04,2026-02-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,472,472,0.0,10000.0,10000.0,no_trades,,6.1,2026-02-24T13:01:06.989626
97099,LINK,ppo_bearish_cross,"{""window_slow"": 30, ""window_fast"": 19, ""window_sign"": 8}",cumulative_return_positive,"{""threshold"": 94.7368}",30m,2025-07-04,2026-02-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,472,472,0.0,10000.0,10000.0,no_trades,,6.87,2026-02-24T13:01:13.093228
97100,LINK,ppo_bearish_cross,"{""window_slow"": 30, ""window_fast"": 19, ""window_sign"": 8}",cumulative_return_target,"{""target"": 10}",30m,2025-07-04,2026-02-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,472,472,0.0,10000.0,10000.0,no_trades,,6.4,2026-02-24T13:01:19.964639
97101,LINK,ppo_bearish_cross,"{""window_slow"": 30, ""window_fast"": 19, ""window_sign"": 8}",cumulative_return_target,"{""target"": 11}",30m,2025-07-04,2026-02-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,472,472,0.0,10000.0,10000.0,no_trades,,6.13,2026-02-24T13:01:26.360439
97102,LINK,ppo_bearish_cross,"{""window_slow"": 30, ""window_fast"": 19, ""window_sign"": 8}",cumulative_return_target,"{""target"": 32}",30m,2025-07-04,2026-02-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,472,472,0.0,10000.0,10000.0,no_trades,,6.8,2026-02-24T13:01:32.493233
97103,LINK,ppo_bearish_cross,"{""window_slow"": 30, ""window_fast"": 19, ""window_sign"": 8}",cumulative_return_target,"{""target"": 43}",30m,2025-07-04,2026-02-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,472,472,0.0,10000.0,10000.0,no_trades,,5.68,2026-02-24T13:01:39.298114
97104,LINK,ppo_bearish_cross,"{""window_slow"": 30, ""window_fast"": 19, ""window_sign"": 8}",cumulative_return_target,"{""target"": 100}",30m,2025-07-04,2026-02-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,472,472,0.0,10000.0,10000.0,no_trades,,5.89,2026-02-24T13:01:44.975212
97105,LINK,ppo_bearish_cross,"{""window_slow"": 30, ""window_fast"": 19, ""window_sign"": 8}",daily_return_negative,"{""threshold"": 0.0}",30m,2025-07-04,2026-02-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,472,472,0.0,10000.0,10000.0,no_trades,,6.06,2026-02-24T13:01:50.864304
97106,LINK,ppo_bearish_cross,"{""window_slow"": 30, ""window_fast"": 19, ""window_sign"": 8}",daily_return_negative,"{""threshold"": 15.7895}",30m,2025-07-04,2026-02-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,472,472,0.0,10000.0,10000.0,no_trades,,6.09,2026-02-24T13:01:56.921890
97107,LINK,ppo_bearish_cross,"{""window_slow"": 30, ""window_fast"": 19, ""window_sign"": 8}",daily_return_negative,"{""threshold"": 21.0526}",30m,2025-07-04,2026-02-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,472,472,0.0,10000.0,10000.0,no_trades,,6.38,2026-02-24T13:02:03.014332
97108,LINK,ppo_bearish_cross,"{""window_slow"": 30, ""window_fast"": 19, ""window_sign"": 8}",daily_return_negative,"{""threshold"": 36.8421}",30m,2025-07-04,2026-02-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,472,472,0.0,10000.0,10000.0,no_trades,,5.59,2026-02-24T13:02:09.389700
97109,LINK,ppo_bearish_cross,"{""window_slow"": 30, ""window_fast"": 19, ""window_sign"": 8}",daily_return_negative,"{""threshold"": 89.4737}",30m,2025-07-04,2026-02-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,0,472,472,0.0,10000.0,10000.0,no_trades,,6.08,2026-02-24T13:02:14.979354
